year,county,cause,sex,age_code,N
91,0205,08,1,17,15
91,0205,08,2,18,9
91,0205,08,1,18,11
91,0205,08,2,19,4
91,0205,08,1,19,12
91,0205,08,2,20,8
91,0205,08,1,20,10
91,0205,08,2,21,4
91,0205,08,1,21,4
91,0205,08,2,22,2
91,0205,08,1,22,3
91,0205,08,2,23,3
91,0205,08,1,23,1
91,0205,08,2,24,1
91,0205,08,2,26,1
91,0205,09,1,12,1
91,0205,09,1,14,1
91,0205,09,2,16,1
91,0205,09,1,16,2
91,0205,09,1,18,1
91,0205,09,1,19,1
91,0205,09,1,20,1
91,0205,09,1,21,2
91,0205,09,2,22,3
91,0205,10,1,13,1
91,0205,10,2,15,1
91,0205,10,1,15,1
91,0205,10,1,16,2
91,0205,10,1,17,2
91,0205,10,2,18,2
91,0205,10,1,19,1
91,0205,10,1,20,1
91,0205,10,2,22,2
91,0205,10,1,22,1
91,0205,10,2,23,1
91,0205,11,2,22,1
91,0205,13,1,19,2
91,0205,13,1,21,1
91,0205,14,2,13,1
91,0205,14,2,15,4
91,0205,14,1,15,4
91,0205,14,2,16,1
91,0205,14,1,16,3
91,0205,14,2,17,2
91,0205,14,1,17,7
91,0205,14,2,18,1
91,0205,14,1,18,7
91,0205,14,2,19,2
91,0205,14,1,19,7
91,0205,14,2,20,8
91,0205,14,1,20,11
91,0205,14,2,21,1
91,0205,14,1,21,11
91,0205,14,2,22,4
91,0205,14,1,22,4
91,0205,14,2,23,2
91,0205,14,1,23,1
91,0205,14,1,24,1
91,0205,16,1,14,1
91,0205,16,1,18,1
91,0205,17,1,22,1
91,0205,18,2,10,1
91,0205,18,2,12,1
91,0205,19,1,14,1
91,0205,19,1,20,1
91,0205,20,2,12,2
91,0205,20,2,13,1
91,0205,20,2,14,1
91,0205,20,2,15,3
91,0205,20,2,16,4
91,0205,20,2,17,2
91,0205,20,2,18,1
91,0205,20,2,19,2
91,0205,20,2,20,2
91,0205,20,2,22,1
91,0205,22,2,12,2
91,0205,22,2,14,1
91,0205,22,2,15,2
91,0205,22,2,16,2
91,0205,22,2,17,2
91,0205,22,2,18,1
91,0205,22,2,19,4
91,0205,22,2,20,3
91,0205,22,2,21,1
91,0205,22,2,22,1
91,0205,24,2,16,2
91,0205,24,2,17,1
91,0205,24,2,19,1
91,0205,25,2,14,1
91,0205,25,2,17,2
91,0205,25,2,18,1
91,0205,25,2,19,1
91,0205,26,1,19,2
91,0205,26,1,20,2
91,0205,26,1,21,4
91,0205,26,1,22,3
91,0205,27,1,10,1
91,0205,29,1,12,1
91,0205,29,1,18,2
91,0205,29,1,19,1
91,0205,29,2,21,1
91,0205,29,2,23,1
91,0205,30,1,16,1
91,0205,30,1,17,1
91,0205,30,2,18,1
91,0205,30,1,19,1
91,0205,30,2,21,1
91,0205,30,2,23,2
91,0205,32,1,07,1
91,0205,32,1,09,1
91,0205,32,1,10,1
91,0205,32,1,13,1
91,0205,32,1,16,1
91,0205,32,2,19,1
91,0205,32,1,20,1
91,0205,32,1,21,1
91,0205,34,2,15,2
91,0205,34,1,19,1
91,0205,35,2,08,1
91,0205,35,2,15,1
91,0205,35,1,16,1
91,0205,35,1,18,1
91,0205,35,1,20,1
91,0205,35,1,21,1
91,0205,35,2,22,1
91,0205,35,1,24,1
91,0205,37,2,13,1
91,0205,37,2,15,1
91,0205,37,2,16,1
91,0205,37,1,16,3
91,0205,37,1,17,2
91,0205,37,1,19,1
91,0205,37,2,20,1
91,0205,37,2,22,2
91,0205,38,2,11,1
91,0205,38,2,15,2
91,0205,38,1,15,2
91,0205,38,2,18,2
91,0205,38,2,19,2
91,0205,38,1,19,2
91,0205,38,2,20,1
91,0205,38,1,20,1
91,0205,38,1,21,2
91,0206,01,1,14,1
91,0206,01,1,15,1
91,0206,01,1,16,2
91,0206,01,2,18,1
91,0206,01,1,20,1
91,0206,01,1,21,1
91,0206,03,1,14,1
91,0206,03,1,15,1
91,0206,03,1,16,1
91,0206,04,1,20,2
91,0206,05,2,13,1
91,0206,05,1,16,1
91,0206,05,2,20,2
91,0206,05,1,23,1
91,0206,07,2,14,1
91,0206,07,1,15,1
91,0206,07,1,17,1
91,0206,07,1,18,1
91,0206,07,2,19,1
91,0206,07,2,20,1
91,0206,07,2,21,1
91,0206,07,1,21,1
91,0206,07,2,22,2
91,0206,07,1,22,2
91,0206,07,2,23,3
91,0206,08,1,14,2
91,0206,08,2,15,1
91,0206,08,1,15,3
91,0206,08,1,16,3
91,0206,08,2,17,1
91,0206,08,1,18,3
91,0206,08,2,19,1
91,0206,08,1,19,4
91,0206,08,1,20,3
91,0206,08,2,21,2
91,0206,08,1,21,4
91,0206,08,2,22,1
91,0206,08,2,23,1
91,0206,08,1,24,1
91,0206,09,2,20,1
91,0206,10,1,17,1
91,0206,10,1,20,3
91,0206,10,1,21,1
91,0206,10,1,22,1
91,0206,10,2,23,1
91,0206,13,1,21,1
91,0206,14,2,16,1
91,0206,14,1,16,1
91,0206,14,1,17,1
91,0206,14,1,18,2
91,0206,14,2,19,3
91,0206,14,1,19,1
91,0206,14,2,20,1
91,0206,14,1,20,2
91,0206,14,1,21,2
91,0206,14,2,22,1
91,0206,14,1,22,1
91,0206,14,1,24,1
91,0206,16,1,19,1
91,0206,20,2,13,1
91,0206,20,2,17,1
91,0206,20,2,20,1
91,0206,22,2,14,1
91,0206,22,2,16,1
91,0206,22,2,21,1
91,0206,25,2,18,1
91,0206,26,1,22,2
91,0206,29,1,21,1
91,0206,29,1,22,1
91,0206,29,2,23,1
91,0206,30,1,15,1
91,0206,30,1,17,1
91,0206,30,1,20,2
91,0206,30,1,23,1
91,0206,35,2,15,1
91,0206,35,2,16,1
91,0206,35,2,19,1
91,0206,37,2,15,1
91,0206,37,1,21,1
91,0206,37,1,23,1
91,0206,38,2,21,1
91,0206,38,1,21,1
91,0207,01,1,17,2
91,0207,01,1,18,2
91,0207,03,1,12,1
91,0207,03,1,19,1
91,0207,03,2,21,1
91,0207,04,1,16,1
91,0207,04,2,19,1
91,0207,04,1,23,1
91,0207,05,2,16,1
91,0207,05,2,20,1
91,0207,05,1,20,3
91,0207,05,1,21,1
91,0207,05,1,23,1
91,0207,07,2,18,1
91,0207,07,2,19,1
91,0207,07,1,20,1
91,0207,07,1,22,1
91,0207,08,1,12,1
91,0207,08,2,16,1
91,0207,08,1,17,2
91,0207,08,1,18,3
91,0207,08,1,19,1
91,0207,08,2,20,1
91,0207,08,1,20,2
91,0207,08,1,21,1
91,0207,08,2,22,1
91,0207,08,2,23,1
91,0207,09,2,17,1
91,0207,09,2,20,1
91,0207,09,1,20,1
91,0207,09,1,21,1
91,0207,10,1,16,1
91,0207,10,2,20,1
91,0207,10,1,21,1
91,0207,13,1,15,1
91,0207,14,1,15,1
91,0207,14,2,18,1
91,0207,14,1,20,2
91,0207,14,1,21,2
91,0207,14,1,22,2
91,0207,14,2,23,1
91,0207,14,1,23,1
91,0207,20,2,16,1
91,0207,20,2,17,1
91,0207,20,2,18,1
91,0207,20,2,22,1
91,0207,22,2,22,1
91,0207,24,2,17,1
91,0207,25,2,13,1
91,0207,26,1,22,2
91,0207,30,2,18,1
91,0207,30,2,23,1
91,0207,32,1,20,1
91,0207,34,2,21,1
91,0207,35,2,15,1
91,0207,35,1,21,1
91,0207,37,1,19,1
91,0207,38,1,16,1
91,0207,38,1,17,1
91,0207,38,2,21,1
91,0207,38,1,21,1
91,0208,01,1,12,1
91,0208,01,1,14,1
91,0208,01,2,15,1
91,0208,01,1,15,2
91,0208,01,1,16,7
91,0208,01,1,17,3
91,0208,01,1,18,6
91,0208,01,1,19,1
91,0208,01,2,20,1
91,0208,01,1,20,4
91,0208,01,2,23,1
91,0208,02,1,18,1
91,0208,03,2,15,1
91,0208,03,1,15,1
91,0208,03,2,16,1
91,0208,03,1,16,1
91,0208,03,2,17,1
91,0208,03,2,18,1
91,0208,04,1,16,2
91,0208,04,1,18,1
91,0208,04,1,19,3
91,0208,05,1,11,1
91,0208,05,2,15,1
91,0208,05,2,16,1
91,0208,05,1,16,1
91,0208,05,2,17,1
91,0208,05,1,19,5
91,0208,05,1,20,5
91,0208,05,1,21,2
91,0208,05,2,22,1
91,0208,05,1,22,2
91,0208,05,2,23,1
91,0208,05,1,23,1
91,0208,06,2,20,1
91,0208,07,1,10,1
91,0208,07,2,11,1
91,0208,07,2,14,1
91,0208,07,2,15,1
91,0208,07,1,15,1
91,0208,07,2,16,2
91,0208,07,1,16,4
91,0208,07,2,17,3
91,0208,07,1,18,4
91,0208,07,2,19,1
91,0208,07,1,19,1
91,0208,07,2,20,2
91,0208,07,1,20,5
91,0208,07,2,21,2
91,0208,07,1,21,4
91,0208,07,2,22,1
91,0208,07,1,22,1
91,0208,07,2,23,1
91,0208,07,1,23,1
91,0208,08,1,11,1
91,0208,08,1,13,1
91,0208,08,1,14,4
91,0208,08,1,15,6
91,0208,08,2,16,2
91,0208,08,1,16,11
91,0208,08,1,17,8
91,0208,08,2,18,2
91,0208,08,1,18,10
91,0208,08,2,19,5
91,0208,08,1,19,4
91,0208,08,2,20,5
91,0208,08,1,20,8
91,0208,08,2,21,4
91,0208,08,1,21,6
91,0208,08,2,22,3
91,0208,08,1,22,6
91,0208,08,1,23,1
91,0208,08,1,24,1
91,0208,09,1,17,1
91,0208,09,1,19,1
91,0208,09,2,21,2
91,0208,09,1,21,1
91,0208,09,1,24,1
91,0208,10,2,14,1
91,0208,10,1,17,1
91,0208,10,1,19,1
91,0208,10,1,20,1
91,0208,10,1,22,1
91,0208,12,2,17,1
91,0208,12,1,17,1
91,0208,12,1,21,1
91,0208,13,1,20,1
91,0208,14,1,10,1
91,0208,14,2,13,2
91,0208,14,2,14,1
91,0208,14,1,14,1
91,0208,14,2,15,1
91,0208,14,1,15,1
91,0208,14,2,16,7
91,0208,14,1,16,1
91,0208,14,2,17,4
91,0208,14,1,17,5
91,0208,14,2,18,4
91,0208,14,1,18,4
91,0208,14,2,19,4
91,0208,14,1,19,5
91,0208,14,2,20,5
91,0208,14,1,20,5
91,0208,14,2,21,3
91,0208,14,1,21,9
91,0208,14,2,22,2
91,0208,14,1,22,4
91,0208,14,2,23,2
91,0208,14,1,23,1
91,0208,14,1,24,1
91,0208,15,2,19,1
91,0208,16,1,16,1
91,0208,16,1,17,1
91,0208,16,1,19,1
91,0208,17,2,09,1
91,0208,19,1,20,1
91,0208,20,2,13,2
91,0208,20,2,15,3
91,0208,20,2,16,1
91,0208,20,2,17,1
91,0208,20,2,18,2
91,0208,20,2,19,2
91,0208,20,2,21,1
91,0208,20,2,23,2
91,0208,20,2,24,1
91,0208,22,2,12,1
91,0208,22,2,15,1
91,0208,22,2,18,1
91,0208,22,2,20,1
91,0208,24,2,21,1
91,0208,24,2,22,1
91,0208,25,2,17,1
91,0208,25,2,19,1
91,0208,25,2,20,1
91,0208,25,2,21,1
91,0208,26,1,16,1
91,0208,26,1,21,2
91,0208,26,1,23,1
91,0208,26,1,24,1
91,0208,27,1,20,1
91,0208,29,2,19,1
91,0208,29,1,19,1
91,0208,29,1,20,2
91,0208,29,2,22,2
91,0208,29,1,22,2
91,0208,30,2,15,1
91,0208,30,2,16,1
91,0208,30,1,16,1
91,0208,30,2,20,1
91,0208,30,2,21,1
91,0208,32,2,13,1
91,0208,32,1,14,1
91,0208,32,1,18,1
91,0208,32,2,19,1
91,0208,32,2,20,1
91,0208,32,1,20,1
91,0208,32,2,21,1
91,0208,32,2,23,1
91,0208,33,1,14,1
91,0208,34,2,18,1
91,0208,34,1,22,1
91,0208,34,2,24,1
91,0208,35,1,11,2
91,0208,35,2,13,1
91,0208,35,1,15,1
91,0208,35,1,17,1
91,0208,35,1,18,2
91,0208,35,2,21,2
91,0208,35,1,22,1
91,0208,35,2,23,1
91,0208,37,2,17,1
91,0208,37,1,20,1
91,0208,38,2,15,1
91,0208,38,1,16,1
91,0208,38,1,17,1
91,0208,38,2,19,1
91,0208,38,1,20,1
91,0208,38,2,21,1
91,0208,38,1,22,1
91,0209,01,1,14,2
91,0209,01,2,15,1
91,0209,01,1,15,4
91,0209,01,1,16,8
91,0209,01,1,17,2
91,0209,01,1,18,2
91,0209,01,1,19,2
91,0209,01,1,20,3
91,0209,02,2,19,1
91,0209,03,1,14,1
91,0209,03,1,15,1
91,0209,03,1,16,1
91,0209,03,1,17,2
91,0209,03,1,19,1
91,0209,03,1,20,1
91,0209,03,1,22,1
91,0209,04,1,13,1
91,0209,04,1,14,1
91,0209,04,1,15,1
91,0209,04,1,16,4
91,0209,04,1,17,2
91,0209,04,1,19,2
91,0209,04,1,21,2
91,0209,05,1,15,1
91,0209,05,1,16,1
91,0209,05,2,17,1
91,0209,05,1,17,1
91,0209,05,1,19,1
91,0209,05,1,20,1
91,0209,05,2,21,1
91,0209,05,1,21,2
91,0209,05,2,23,1
91,0209,05,1,23,1
91,0209,06,1,20,1
91,0209,07,2,13,1
91,0209,07,2,14,2
91,0209,07,1,14,2
91,0209,07,2,15,1
91,0209,07,1,16,1
91,0209,07,2,17,2
91,0209,07,1,17,2
91,0209,07,2,18,3
91,0209,07,1,18,2
91,0209,07,2,19,1
91,0209,07,1,19,6
91,0209,07,2,20,2
91,0209,07,1,20,4
91,0209,07,2,21,2
91,0209,07,1,21,5
91,0209,07,1,22,1
91,0209,08,1,13,2
91,0209,08,1,14,3
91,0209,08,2,15,1
91,0209,08,1,15,4
91,0209,08,2,16,3
91,0209,08,1,16,5
91,0209,08,2,17,1
91,0209,08,1,17,8
91,0209,08,2,18,1
91,0209,08,1,18,9
91,0209,08,2,19,7
91,0209,08,1,19,7
91,0209,08,2,20,3
91,0209,08,1,20,3
91,0209,08,2,21,4
91,0209,08,1,21,6
91,0209,08,2,22,4
91,0209,08,1,22,2
91,0209,08,2,23,2
91,0209,08,1,23,2
91,0209,08,2,24,2
91,0209,09,2,18,1
91,0209,09,1,20,1
91,0209,09,2,21,2
91,0209,10,2,16,2
91,0209,10,1,16,1
91,0209,10,2,18,1
91,0209,10,2,22,2
91,0209,12,1,15,1
91,0209,13,1,18,1
91,0209,14,1,14,2
91,0209,14,2,15,1
91,0209,14,1,15,7
91,0209,14,2,16,3
91,0209,14,1,16,2
91,0209,14,1,17,5
91,0209,14,2,18,5
91,0209,14,1,18,8
91,0209,14,2,19,1
91,0209,14,1,19,9
91,0209,14,2,20,2
91,0209,14,1,20,12
91,0209,14,2,21,4
91,0209,14,1,21,10
91,0209,14,2,22,4
91,0209,14,1,22,5
91,0209,14,1,23,1
91,0209,15,2,21,1
91,0209,16,2,16,1
91,0209,17,1,12,1
91,0209,17,1,22,1
91,0209,18,1,12,1
91,0209,19,1,13,1
91,0209,19,1,18,1
91,0209,20,2,12,1
91,0209,20,2,13,3
91,0209,20,2,14,1
91,0209,20,2,15,1
91,0209,20,2,16,2
91,0209,20,2,17,5
91,0209,20,2,19,2
91,0209,20,2,21,1
91,0209,22,2,14,1
91,0209,22,2,15,2
91,0209,22,2,16,1
91,0209,22,2,17,4
91,0209,22,2,18,2
91,0209,22,2,19,1
91,0209,22,2,20,1
91,0209,22,2,21,2
91,0209,22,2,23,1
91,0209,24,2,17,1
91,0209,24,2,19,1
91,0209,24,2,21,1
91,0209,25,2,14,1
91,0209,25,2,19,1
91,0209,25,2,20,1
91,0209,26,1,18,1
91,0209,26,1,19,1
91,0209,26,1,20,1
91,0209,26,1,21,1
91,0209,26,1,22,1
91,0209,29,1,15,1
91,0209,29,1,18,1
91,0209,29,1,19,2
91,0209,29,1,20,1
91,0209,29,1,21,2
91,0209,30,2,19,1
91,0209,30,1,19,1
91,0209,30,1,20,1
91,0209,30,1,21,1
91,0209,31,2,20,1
91,0209,32,2,20,1
91,0209,32,1,20,1
91,0209,32,2,21,1
91,0209,35,2,14,1
91,0209,35,2,16,1
91,0209,35,2,20,1
91,0209,35,1,20,1
91,0209,35,1,22,1
91,0209,37,2,11,1
91,0209,37,2,12,1
91,0209,37,2,14,1
91,0209,37,2,15,1
91,0209,37,1,15,1
91,0209,37,1,24,1
91,0209,38,1,05,1
91,0209,38,2,15,2
91,0209,38,1,15,1
91,0209,38,1,16,1
91,0209,38,2,18,1
91,0209,38,2,19,2
91,0209,38,1,20,3
91,0209,38,1,21,2
91,0209,38,2,23,1
91,0210,01,1,14,1
91,0210,01,1,15,1
91,0210,01,2,17,1
91,0210,03,1,15,1
91,0210,03,2,16,1
91,0210,03,1,21,1
91,0210,04,1,16,1
91,0210,04,1,17,1
91,0210,04,1,19,1
91,0210,05,1,15,1
91,0210,05,1,17,1
91,0210,05,1,19,1
91,0210,05,2,20,1
91,0210,05,1,21,1
91,0210,05,1,22,1
91,0210,07,1,18,1
91,0210,07,1,19,1
91,0210,07,1,20,1
91,0210,07,2,21,1
91,0210,07,1,22,1
91,0210,08,1,13,1
91,0210,08,1,14,1
91,0210,08,1,15,2
91,0210,08,1,16,2
91,0210,08,2,17,1
91,0210,08,2,18,1
91,0210,08,1,21,1
91,0210,09,1,18,1
91,0210,09,2,19,1
91,0210,09,2,20,2
91,0210,10,1,17,1
91,0210,10,1,19,2
91,0210,10,2,21,1
91,0210,10,2,22,1
91,0210,14,2,16,2
91,0210,14,1,17,1
91,0210,14,1,18,1
91,0210,14,2,19,1
91,0210,14,1,20,1
91,0210,19,2,19,1
91,0210,19,1,19,1
91,0210,20,2,18,1
91,0210,22,2,14,1
91,0210,25,2,17,2
91,0210,25,2,19,1
91,0210,26,1,21,1
91,0210,29,1,21,1
91,0210,29,1,22,1
91,0210,30,2,24,1
91,0210,32,1,17,1
91,0210,32,1,22,1
91,0210,35,1,20,1
91,0210,38,1,17,1
91,0210,38,2,18,1
91,0210,38,1,21,1
91,0211,01,1,12,2
91,0211,01,1,13,3
91,0211,01,1,15,3
91,0211,01,1,17,3
91,0211,01,1,18,3
91,0211,01,1,21,1
91,0211,02,2,19,1
91,0211,03,2,16,1
91,0211,03,1,16,1
91,0211,03,1,17,1
91,0211,03,1,21,1
91,0211,04,1,15,2
91,0211,04,1,16,2
91,0211,04,1,17,1
91,0211,04,1,18,1
91,0211,04,1,20,3
91,0211,05,1,11,1
91,0211,05,2,12,1
91,0211,05,1,16,1
91,0211,05,1,17,1
91,0211,05,1,18,3
91,0211,05,2,19,1
91,0211,05,1,19,2
91,0211,05,2,21,2
91,0211,05,1,21,1
91,0211,05,2,22,2
91,0211,05,1,22,1
91,0211,05,2,23,1
91,0211,06,2,20,1
91,0211,07,2,13,1
91,0211,07,1,16,1
91,0211,07,1,17,2
91,0211,07,1,18,2
91,0211,07,1,19,2
91,0211,07,2,20,1
91,0211,07,1,20,6
91,0211,07,1,21,2
91,0211,07,2,22,2
91,0211,07,1,24,1
91,0211,08,1,10,1
91,0211,08,1,13,2
91,0211,08,1,14,2
91,0211,08,2,15,1
91,0211,08,1,15,6
91,0211,08,1,16,5
91,0211,08,2,17,1
91,0211,08,1,17,4
91,0211,08,2,18,2
91,0211,08,1,18,2
91,0211,08,2,19,1
91,0211,08,1,19,5
91,0211,08,2,20,1
91,0211,08,1,20,5
91,0211,08,2,21,1
91,0211,08,1,21,1
91,0211,08,1,22,1
91,0211,08,2,23,1
91,0211,09,2,15,1
91,0211,09,1,18,2
91,0211,09,2,19,1
91,0211,09,1,19,1
91,0211,09,1,20,1
91,0211,09,2,22,1
91,0211,10,1,15,1
91,0211,10,2,17,1
91,0211,10,1,18,1
91,0211,10,1,19,1
91,0211,10,2,21,1
91,0211,10,2,23,1
91,0211,14,1,11,1
91,0211,14,2,12,1
91,0211,14,1,15,2
91,0211,14,2,16,1
91,0211,14,1,17,2
91,0211,14,1,18,1
91,0211,14,1,19,1
91,0211,14,2,20,3
91,0211,14,1,20,3
91,0211,14,1,21,5
91,0211,14,1,22,4
91,0211,14,2,23,1
91,0211,14,1,23,1
91,0211,18,1,14,1
91,0211,20,2,12,1
91,0211,20,2,13,1
91,0211,20,2,14,1
91,0211,20,2,15,2
91,0211,20,2,16,1
91,0211,20,2,17,1
91,0211,20,2,20,1
91,0211,22,2,15,2
91,0211,22,2,18,1
91,0211,22,2,19,1
91,0211,22,2,22,1
91,0211,24,2,13,1
91,0211,24,2,19,1
91,0211,24,2,21,1
91,0211,25,2,18,1
91,0211,26,1,20,1
91,0211,26,1,23,1
91,0211,29,1,18,1
91,0211,29,2,19,1
91,0211,29,1,20,1
91,0211,29,1,21,1
91,0211,30,2,19,1
91,0211,30,2,23,1
91,0211,32,2,06,1
91,0211,32,1,13,1
91,0211,32,1,16,1
91,0211,32,1,17,1
91,0211,32,1,21,1
91,0211,33,1,07,1
91,0211,35,1,16,1
91,0211,35,1,18,1
91,0211,35,2,20,1
91,0211,35,1,20,1
91,0211,37,2,07,1
91,0211,37,1,09,1
91,0211,37,1,14,1
91,0211,37,1,15,1
91,0211,37,2,16,1
91,0211,37,1,16,1
91,0211,37,1,19,1
91,0211,38,2,09,1
91,0211,38,2,17,2
91,0211,38,2,18,1
91,0211,38,1,19,1
91,0211,38,2,21,2
91,1101,01,1,12,1
91,1101,01,1,13,1
91,1101,01,1,15,1
91,1101,01,1,20,1
91,1101,03,1,15,2
91,1101,03,2,16,1
91,1101,03,2,17,1
91,1101,03,1,20,1
91,1101,04,1,16,1
91,1101,04,1,23,1
91,1101,05,2,14,1
91,1101,05,1,15,2
91,1101,05,1,16,1
91,1101,05,2,18,2
91,1101,05,1,18,1
91,1101,05,2,21,1
91,1101,05,1,21,1
91,1101,05,2,22,2
91,1101,05,1,22,2
91,1101,06,1,23,1
91,1101,07,1,11,1
91,1101,07,1,15,2
91,1101,07,1,16,1
91,1101,07,2,19,3
91,1101,07,1,19,1
91,1101,07,2,20,1
91,1101,07,1,20,1
91,1101,07,2,21,2
91,1101,07,1,21,3
91,1101,07,2,22,1
91,1101,07,1,22,3
91,1101,07,2,23,1
91,1101,07,1,25,1
91,1101,08,1,12,2
91,1101,08,1,14,1
91,1101,08,1,15,4
91,1101,08,1,16,2
91,1101,08,1,17,1
91,1101,08,2,18,2
91,1101,08,1,18,1
91,1101,08,1,19,3
91,1101,08,1,20,1
91,1101,08,2,21,1
91,1101,08,1,21,1
91,1101,08,1,22,2
91,1101,08,2,22,1
91,1101,08,2,23,1
91,1101,08,1,23,1
91,1101,08,1,24,2
91,1101,09,2,18,2
91,1101,09,1,18,1
91,1101,09,2,19,1
91,1101,09,1,19,1
91,1101,09,2,22,1
91,1101,10,1,14,1
91,1101,14,2,12,1
91,1101,14,1,12,1
91,1101,14,2,17,1
91,1101,14,1,18,1
91,1101,14,2,19,2
91,1101,14,1,19,3
91,1101,14,1,20,3
91,1101,14,2,21,1
91,1101,14,1,21,3
91,1101,14,2,22,2
91,1101,14,1,22,2
91,1101,15,2,16,1
91,1101,20,2,11,1
91,1101,20,2,16,1
91,1101,20,2,19,1
91,1101,20,2,21,1
91,1101,22,2,16,1
91,1101,22,2,21,1
91,1101,26,1,21,1
91,1101,29,1,20,1
91,1101,32,2,14,1
91,1101,32,1,19,1
91,1101,35,2,18,1
91,1101,35,1,20,1
91,1101,35,2,21,1
91,1101,37,1,07,1
91,1101,37,1,21,1
91,1101,38,1,20,1
91,1102,01,1,15,1
91,1102,01,1,17,1
91,1102,03,2,16,1
91,1102,03,1,17,1
91,1102,03,2,19,1
91,1102,03,1,21,1
91,1102,04,1,18,1
91,1102,05,2,14,2
91,1102,05,1,15,1
91,1102,05,2,16,1
91,1102,05,2,20,1
91,1102,05,2,23,1
91,1102,07,2,14,1
91,1102,07,1,20,1
91,1102,07,2,22,1
91,1102,07,1,22,2
91,1102,07,2,24,1
91,1102,08,1,13,1
91,1102,08,1,14,1
91,1102,08,1,15,1
91,1102,08,1,16,3
91,1102,08,1,17,1
91,1102,08,2,18,1
91,1102,08,1,18,3
91,1102,08,2,19,2
91,1102,08,1,19,3
91,1102,08,1,20,3
91,1102,08,2,21,1
91,1102,08,1,21,2
91,1102,08,2,22,1
91,1102,08,1,22,2
91,1102,08,2,23,1
91,1102,09,1,15,1
91,1102,09,1,18,1
91,1102,10,2,16,1
91,1102,10,2,17,1
91,1102,10,2,18,1
91,1102,10,2,19,1
91,1102,10,1,20,1
91,1102,10,2,21,1
91,1102,10,1,22,1
91,1102,11,2,20,1
91,1102,11,2,21,1
91,1102,13,2,20,1
91,1102,14,2,12,1
91,1102,14,2,17,1
91,1102,14,1,17,1
91,1102,14,1,19,2
91,1102,14,1,20,5
91,1102,14,2,21,2
91,1102,14,1,21,2
91,1102,14,2,22,2
91,1102,14,1,22,2
91,1102,19,1,19,1
91,1102,19,1,20,1
91,1102,19,1,21,1
91,1102,26,1,21,1
91,1102,26,1,25,1
91,1102,29,1,20,1
91,1102,29,2,21,1
91,1102,29,1,22,1
91,1102,30,1,19,1
91,1102,32,2,14,1
91,1102,32,2,15,1
91,1102,32,2,18,1
91,1102,34,2,16,2
91,1102,35,1,20,1
91,1102,37,1,15,1
91,1102,38,1,19,1
91,1103,01,1,13,1
91,1103,01,1,15,1
91,1103,01,1,16,1
91,1103,01,1,17,1
91,1103,01,1,19,1
91,1103,03,1,19,1
91,1103,05,1,15,1
91,1103,05,1,18,1
91,1103,05,1,20,2
91,1103,05,1,21,3
91,1103,05,2,22,2
91,1103,07,1,14,1
91,1103,07,1,17,2
91,1103,07,1,19,1
91,1103,07,2,20,1
91,1103,07,1,20,1
91,1103,07,2,22,1
91,1103,07,1,22,1
91,1103,08,1,13,1
91,1103,08,1,14,1
91,1103,08,1,18,1
91,1103,08,2,19,1
91,1103,08,1,19,1
91,1103,08,1,20,1
91,1103,08,1,21,2
91,1103,08,1,23,1
91,1103,09,1,21,1
91,1103,09,1,22,1
91,1103,14,2,15,1
91,1103,14,2,18,1
91,1103,14,2,19,2
91,1103,14,1,19,2
91,1103,14,2,20,1
91,1103,14,1,20,1
91,1103,14,1,21,6
91,1103,14,1,22,1
91,1103,14,2,23,1
91,1103,20,2,14,1
91,1103,20,2,19,2
91,1103,29,1,22,1
91,1103,35,2,14,1
91,1103,35,1,15,1
91,1103,35,2,18,1
91,1104,03,1,16,1
91,1104,04,1,16,1
91,1104,04,1,17,2
91,1104,04,1,19,2
91,1104,04,1,20,2
91,1104,04,2,24,1
91,1104,05,2,17,1
91,1104,05,1,17,1
91,1104,05,1,18,1
91,1104,05,1,19,3
91,1104,05,1,20,1
91,1104,05,2,21,1
91,1104,05,1,21,3
91,1104,07,2,12,1
91,1104,07,2,15,2
91,1104,07,1,15,1
91,1104,07,1,16,1
91,1104,07,1,17,1
91,1104,07,2,18,1
91,1104,07,2,19,1
91,1104,07,1,20,1
91,1104,07,2,21,1
91,1104,07,1,21,1
91,1104,07,1,22,3
91,1104,07,2,23,1
91,1104,08,1,11,1
91,1104,08,1,16,1
91,1104,08,2,17,3
91,1104,08,1,17,3
91,1104,08,1,18,5
91,1104,08,2,19,1
91,1104,08,1,19,3
91,1104,08,2,20,2
91,1104,08,1,20,2
91,1104,08,2,21,3
91,1104,08,1,21,2
91,1104,08,2,22,1
91,1104,08,1,22,1
91,1104,08,1,25,1
91,1104,10,2,18,1
91,1104,10,2,20,1
91,1104,10,1,23,1
91,1104,11,2,18,1
91,1104,11,1,22,1
91,1104,14,1,16,1
91,1104,14,1,17,2
91,1104,14,1,18,2
91,1104,14,2,19,2
91,1104,14,2,20,1
91,1104,14,1,20,3
91,1104,14,1,21,2
91,1104,14,2,22,1
91,1104,14,1,22,2
91,1104,14,1,23,2
91,1104,20,2,17,1
91,1104,20,2,18,2
91,1104,20,2,21,1
91,1104,20,2,22,1
91,1104,20,2,23,1
91,1104,22,2,15,1
91,1104,22,2,19,1
91,1104,22,2,22,1
91,1104,22,2,24,1
91,1104,30,2,13,1
91,1104,30,2,20,2
91,1104,35,2,17,1
91,1104,37,2,11,1
91,1104,37,1,17,1
