SiteName,SiteEngName,County,Township,Basin,River,TWD97Lon,TWD97Lat,TWD97TM2X,TWD97TM2Y,SampleDate,ItemName,ItemEngName,ItemEngAbbreviation,ItemValue,ItemUnit
澳尾橋,Aowei Bridge,宜蘭縣,南澳鄉,南澳溪流域,南澳溪,121.7800210,24.4491420,329084.39,2704988.59,2015-07-08,水溫,Water Temperature,WT,33.0,℃
澳尾橋,Aowei Bridge,宜蘭縣,南澳鄉,南澳溪流域,南澳溪,121.7800210,24.4491420,329084.39,2704988.59,2015-07-08,河川污染分類指標,River Pollution Index,RPI,1.0,
金洋二號橋(原為金洋),Ginyang No 2,宜蘭縣,南澳鄉,南澳溪流域,南澳溪,121.7584420,24.4359470,326904.52,2703515.03,2015-07-08,大腸桿菌群,Coliform Group,Coliform,470,CFU/100mL
金洋二號橋(原為金洋),Ginyang No 2,宜蘭縣,南澳鄉,南澳溪流域,南澳溪,121.7584420,24.4359470,326904.52,2703515.03,2015-07-08,溶氧飽和度,Dissolved Oxygen Saturation,DOS,100.2,%
金洋二號橋(原為金洋),Ginyang No 2,宜蘭縣,南澳鄉,南澳溪流域,南澳溪,121.7584420,24.4359470,326904.52,2703515.03,2015-07-08,氯鹽,Chloride,Cl,-,mg/L
金洋二號橋(原為金洋),Ginyang No 2,宜蘭縣,南澳鄉,南澳溪流域,南澳溪,121.7584420,24.4359470,326904.52,2703515.03,2015-07-08,氨氮,NH3-N,NH3-N,<0.01,mg/L
金洋二號橋(原為金洋),Ginyang No 2,宜蘭縣,南澳鄉,南澳溪流域,南澳溪,121.7584420,24.4359470,326904.52,2703515.03,2015-07-08,化學需氧量,Chemical Oxygen Demand,COD,<4.0,mg/L
金洋二號橋(原為金洋),Ginyang No 2,宜蘭縣,南澳鄉,南澳溪流域,南澳溪,121.7584420,24.4359470,326904.52,2703515.03,2015-07-08,生化需氧量,Biochemical Oxygen Demand,BOD5,<1.0,mg/L
金洋二號橋(原為金洋),Ginyang No 2,宜蘭縣,南澳鄉,南澳溪流域,南澳溪,121.7584420,24.4359470,326904.52,2703515.03,2015-07-08,溶氧(電極法),Dissolved Oxygen,DO,8.1,mg/L
金洋二號橋(原為金洋),Ginyang No 2,宜蘭縣,南澳鄉,南澳溪流域,南澳溪,121.7584420,24.4359470,326904.52,2703515.03,2015-07-08,懸浮固體,Suspended Solid,SS,2.0,mg/L
金洋二號橋(原為金洋),Ginyang No 2,宜蘭縣,南澳鄉,南澳溪流域,南澳溪,121.7584420,24.4359470,326904.52,2703515.03,2015-07-08,氣溫,Temperature,TMP,31.1,℃
金洋二號橋(原為金洋),Ginyang No 2,宜蘭縣,南澳鄉,南澳溪流域,南澳溪,121.7584420,24.4359470,326904.52,2703515.03,2015-07-08,導電度,Conductivity,EC,188,μmho/cm25℃
金洋二號橋(原為金洋),Ginyang No 2,宜蘭縣,南澳鄉,南澳溪流域,南澳溪,121.7584420,24.4359470,326904.52,2703515.03,2015-07-08,酸鹼值,pH,pH,7.8,
金洋二號橋(原為金洋),Ginyang No 2,宜蘭縣,南澳鄉,南澳溪流域,南澳溪,121.7584420,24.4359470,326904.52,2703515.03,2015-07-08,水溫,Water Temperature,WT,25.6,℃
金洋二號橋(原為金洋),Ginyang No 2,宜蘭縣,南澳鄉,南澳溪流域,南澳溪,121.7584420,24.4359470,326904.52,2703515.03,2015-07-08,河川污染分類指標,River Pollution Index,RPI,1.0,
大濁水橋,Dajhuoshuei Bridge,宜蘭縣,南澳鄉,和平溪流域,和平溪,121.7430640,24.3248400,325410.98,2691200.41,2015-07-08,大腸桿菌群,Coliform Group,Coliform,1600,CFU/100mL
大濁水橋,Dajhuoshuei Bridge,宜蘭縣,南澳鄉,和平溪流域,和平溪,121.7430640,24.3248400,325410.98,2691200.41,2015-07-08,溶氧飽和度,Dissolved Oxygen Saturation,DOS,99.1,%
大濁水橋,Dajhuoshuei Bridge,宜蘭縣,南澳鄉,和平溪流域,和平溪,121.7430640,24.3248400,325410.98,2691200.41,2015-07-08,氯鹽,Chloride,Cl,-,mg/L
大濁水橋,Dajhuoshuei Bridge,宜蘭縣,南澳鄉,和平溪流域,和平溪,121.7430640,24.3248400,325410.98,2691200.41,2015-07-08,氨氮,NH3-N,NH3-N,0.02,mg/L
大濁水橋,Dajhuoshuei Bridge,宜蘭縣,南澳鄉,和平溪流域,和平溪,121.7430640,24.3248400,325410.98,2691200.41,2015-07-08,化學需氧量,Chemical Oxygen Demand,COD,<4.0,mg/L
大濁水橋,Dajhuoshuei Bridge,宜蘭縣,南澳鄉,和平溪流域,和平溪,121.7430640,24.3248400,325410.98,2691200.41,2015-07-08,生化需氧量,Biochemical Oxygen Demand,BOD5,<1.0,mg/L
大濁水橋,Dajhuoshuei Bridge,宜蘭縣,南澳鄉,和平溪流域,和平溪,121.7430640,24.3248400,325410.98,2691200.41,2015-07-08,溶氧(電極法),Dissolved Oxygen,DO,7.6,mg/L
大濁水橋,Dajhuoshuei Bridge,宜蘭縣,南澳鄉,和平溪流域,和平溪,121.7430640,24.3248400,325410.98,2691200.41,2015-07-08,懸浮固體,Suspended Solid,SS,1140,mg/L
大濁水橋,Dajhuoshuei Bridge,宜蘭縣,南澳鄉,和平溪流域,和平溪,121.7430640,24.3248400,325410.98,2691200.41,2015-07-08,氣溫,Temperature,TMP,30.7,℃
大濁水橋,Dajhuoshuei Bridge,宜蘭縣,南澳鄉,和平溪流域,和平溪,121.7430640,24.3248400,325410.98,2691200.41,2015-07-08,導電度,Conductivity,EC,452,μmho/cm25℃
大濁水橋,Dajhuoshuei Bridge,宜蘭縣,南澳鄉,和平溪流域,和平溪,121.7430640,24.3248400,325410.98,2691200.41,2015-07-08,酸鹼值,pH,pH,8.2,
大濁水橋,Dajhuoshuei Bridge,宜蘭縣,南澳鄉,和平溪流域,和平溪,121.7430640,24.3248400,325410.98,2691200.41,2015-07-08,水溫,Water Temperature,WT,27.7,℃
大濁水橋,Dajhuoshuei Bridge,宜蘭縣,南澳鄉,和平溪流域,和平溪,121.7430640,24.3248400,325410.98,2691200.41,2015-07-08,河川污染分類指標,River Pollution Index,RPI,3.3,
錦文橋,Geinwun Bridge,花蓮縣,秀林鄉,立霧溪流域,立霧溪,121.6217480,24.1563480,313181.82,2672478.67,2015-07-08,大腸桿菌群,Coliform Group,Coliform,410,CFU/100mL
錦文橋,Geinwun Bridge,花蓮縣,秀林鄉,立霧溪流域,立霧溪,121.6217480,24.1563480,313181.82,2672478.67,2015-07-08,溶氧飽和度,Dissolved Oxygen Saturation,DOS,102.4,%
錦文橋,Geinwun Bridge,花蓮縣,秀林鄉,立霧溪流域,立霧溪,121.6217480,24.1563480,313181.82,2672478.67,2015-07-08,氯鹽,Chloride,Cl,-,mg/L
錦文橋,Geinwun Bridge,花蓮縣,秀林鄉,立霧溪流域,立霧溪,121.6217480,24.1563480,313181.82,2672478.67,2015-07-08,氨氮,NH3-N,NH3-N,<0.01,mg/L
錦文橋,Geinwun Bridge,花蓮縣,秀林鄉,立霧溪流域,立霧溪,121.6217480,24.1563480,313181.82,2672478.67,2015-07-08,化學需氧量,Chemical Oxygen Demand,COD,7.9,mg/L
錦文橋,Geinwun Bridge,花蓮縣,秀林鄉,立霧溪流域,立霧溪,121.6217480,24.1563480,313181.82,2672478.67,2015-07-08,生化需氧量,Biochemical Oxygen Demand,BOD5,<1.0,mg/L
錦文橋,Geinwun Bridge,花蓮縣,秀林鄉,立霧溪流域,立霧溪,121.6217480,24.1563480,313181.82,2672478.67,2015-07-08,溶氧(電極法),Dissolved Oxygen,DO,8.3,mg/L
錦文橋,Geinwun Bridge,花蓮縣,秀林鄉,立霧溪流域,立霧溪,121.6217480,24.1563480,313181.82,2672478.67,2015-07-08,懸浮固體,Suspended Solid,SS,44.6,mg/L
錦文橋,Geinwun Bridge,花蓮縣,秀林鄉,立霧溪流域,立霧溪,121.6217480,24.1563480,313181.82,2672478.67,2015-07-08,氣溫,Temperature,TMP,29.3,℃
錦文橋,Geinwun Bridge,花蓮縣,秀林鄉,立霧溪流域,立霧溪,121.6217480,24.1563480,313181.82,2672478.67,2015-07-08,導電度,Conductivity,EC,370,μmho/cm25℃
錦文橋,Geinwun Bridge,花蓮縣,秀林鄉,立霧溪流域,立霧溪,121.6217480,24.1563480,313181.82,2672478.67,2015-07-08,酸鹼值,pH,pH,8.2,
錦文橋,Geinwun Bridge,花蓮縣,秀林鄉,立霧溪流域,立霧溪,121.6217480,24.1563480,313181.82,2672478.67,2015-07-08,水溫,Water Temperature,WT,24.5,℃
錦文橋,Geinwun Bridge,花蓮縣,秀林鄉,立霧溪流域,立霧溪,121.6217480,24.1563480,313181.82,2672478.67,2015-07-08,河川污染分類指標,River Pollution Index,RPI,1.5,
普渡大橋,Podooda Bridge,花蓮縣,秀林鄉,立霧溪流域,立霧溪,121.4954960,24.1813090,300342.11,2675192.02,2015-07-08,大腸桿菌群,Coliform Group,Coliform,2300,CFU/100mL
普渡大橋,Podooda Bridge,花蓮縣,秀林鄉,立霧溪流域,立霧溪,121.4954960,24.1813090,300342.11,2675192.02,2015-07-08,溶氧飽和度,Dissolved Oxygen Saturation,DOS,102.7,%
普渡大橋,Podooda Bridge,花蓮縣,秀林鄉,立霧溪流域,立霧溪,121.4954960,24.1813090,300342.11,2675192.02,2015-07-08,氯鹽,Chloride,Cl,-,mg/L
普渡大橋,Podooda Bridge,花蓮縣,秀林鄉,立霧溪流域,立霧溪,121.4954960,24.1813090,300342.11,2675192.02,2015-07-08,氨氮,NH3-N,NH3-N,<0.01,mg/L
普渡大橋,Podooda Bridge,花蓮縣,秀林鄉,立霧溪流域,立霧溪,121.4954960,24.1813090,300342.11,2675192.02,2015-07-08,化學需氧量,Chemical Oxygen Demand,COD,<4.0,mg/L
普渡大橋,Podooda Bridge,花蓮縣,秀林鄉,立霧溪流域,立霧溪,121.4954960,24.1813090,300342.11,2675192.02,2015-07-08,生化需氧量,Biochemical Oxygen Demand,BOD5,<1.0,mg/L
普渡大橋,Podooda Bridge,花蓮縣,秀林鄉,立霧溪流域,立霧溪,121.4954960,24.1813090,300342.11,2675192.02,2015-07-08,溶氧(電極法),Dissolved Oxygen,DO,8.3,mg/L
普渡大橋,Podooda Bridge,花蓮縣,秀林鄉,立霧溪流域,立霧溪,121.4954960,24.1813090,300342.11,2675192.02,2015-07-08,懸浮固體,Suspended Solid,SS,22.6,mg/L
普渡大橋,Podooda Bridge,花蓮縣,秀林鄉,立霧溪流域,立霧溪,121.4954960,24.1813090,300342.11,2675192.02,2015-07-08,氣溫,Temperature,TMP,28.8,℃
普渡大橋,Podooda Bridge,花蓮縣,秀林鄉,立霧溪流域,立霧溪,121.4954960,24.1813090,300342.11,2675192.02,2015-07-08,導電度,Conductivity,EC,444,μmho/cm25℃
普渡大橋,Podooda Bridge,花蓮縣,秀林鄉,立霧溪流域,立霧溪,121.4954960,24.1813090,300342.11,2675192.02,2015-07-08,酸鹼值,pH,pH,8.3,
普渡大橋,Podooda Bridge,花蓮縣,秀林鄉,立霧溪流域,立霧溪,121.4954960,24.1813090,300342.11,2675192.02,2015-07-08,水溫,Water Temperature,WT,22.3,℃
普渡大橋,Podooda Bridge,花蓮縣,秀林鄉,立霧溪流域,立霧溪,121.4954960,24.1813090,300342.11,2675192.02,2015-07-08,河川污染分類指標,River Pollution Index,RPI,1.5,
三棧橋,Sanjhan Bridge,花蓮縣,新城鄉,三棧溪流域,三棧溪,121.6083850,24.1006620,311850.69,2666305.30,2015-07-08,大腸桿菌群,Coliform Group,Coliform,3400,CFU/100mL
三棧橋,Sanjhan Bridge,花蓮縣,新城鄉,三棧溪流域,三棧溪,121.6083850,24.1006620,311850.69,2666305.30,2015-07-08,溶氧飽和度,Dissolved Oxygen Saturation,DOS,92.9,%
三棧橋,Sanjhan Bridge,花蓮縣,新城鄉,三棧溪流域,三棧溪,121.6083850,24.1006620,311850.69,2666305.30,2015-07-08,氯鹽,Chloride,Cl,-,mg/L
三棧橋,Sanjhan Bridge,花蓮縣,新城鄉,三棧溪流域,三棧溪,121.6083850,24.1006620,311850.69,2666305.30,2015-07-08,氨氮,NH3-N,NH3-N,<0.01,mg/L
三棧橋,Sanjhan Bridge,花蓮縣,新城鄉,三棧溪流域,三棧溪,121.6083850,24.1006620,311850.69,2666305.30,2015-07-08,化學需氧量,Chemical Oxygen Demand,COD,7.7,mg/L
三棧橋,Sanjhan Bridge,花蓮縣,新城鄉,三棧溪流域,三棧溪,121.6083850,24.1006620,311850.69,2666305.30,2015-07-08,生化需氧量,Biochemical Oxygen Demand,BOD5,<1.0,mg/L
三棧橋,Sanjhan Bridge,花蓮縣,新城鄉,三棧溪流域,三棧溪,121.6083850,24.1006620,311850.69,2666305.30,2015-07-08,溶氧(電極法),Dissolved Oxygen,DO,7.5,mg/L
三棧橋,Sanjhan Bridge,花蓮縣,新城鄉,三棧溪流域,三棧溪,121.6083850,24.1006620,311850.69,2666305.30,2015-07-08,懸浮固體,Suspended Solid,SS,1.9,mg/L
三棧橋,Sanjhan Bridge,花蓮縣,新城鄉,三棧溪流域,三棧溪,121.6083850,24.1006620,311850.69,2666305.30,2015-07-08,氣溫,Temperature,TMP,28.5,℃
三棧橋,Sanjhan Bridge,花蓮縣,新城鄉,三棧溪流域,三棧溪,121.6083850,24.1006620,311850.69,2666305.30,2015-07-08,導電度,Conductivity,EC,230,μmho/cm25℃
三棧橋,Sanjhan Bridge,花蓮縣,新城鄉,三棧溪流域,三棧溪,121.6083850,24.1006620,311850.69,2666305.30,2015-07-08,酸鹼值,pH,pH,8.5,
三棧橋,Sanjhan Bridge,花蓮縣,新城鄉,三棧溪流域,三棧溪,121.6083850,24.1006620,311850.69,2666305.30,2015-07-08,水溫,Water Temperature,WT,25.8,℃
三棧橋,Sanjhan Bridge,花蓮縣,新城鄉,三棧溪流域,三棧溪,121.6083850,24.1006620,311850.69,2666305.30,2015-07-08,河川污染分類指標,River Pollution Index,RPI,1.0,
中正橋,Jhongjheng Bridge,花蓮縣,花蓮市,美崙溪流域,美崙溪,121.6119540,23.9803260,312271.50,2652979.46,2015-07-08,大腸桿菌群,Coliform Group,Coliform,110000,CFU/100mL
中正橋,Jhongjheng Bridge,花蓮縣,花蓮市,美崙溪流域,美崙溪,121.6119540,23.9803260,312271.50,2652979.46,2015-07-08,溶氧飽和度,Dissolved Oxygen Saturation,DOS,56.8,%
中正橋,Jhongjheng Bridge,花蓮縣,花蓮市,美崙溪流域,美崙溪,121.6119540,23.9803260,312271.50,2652979.46,2015-07-08,氯鹽,Chloride,Cl,-,mg/L
中正橋,Jhongjheng Bridge,花蓮縣,花蓮市,美崙溪流域,美崙溪,121.6119540,23.9803260,312271.50,2652979.46,2015-07-08,氨氮,NH3-N,NH3-N,1.90,mg/L
中正橋,Jhongjheng Bridge,花蓮縣,花蓮市,美崙溪流域,美崙溪,121.6119540,23.9803260,312271.50,2652979.46,2015-07-08,化學需氧量,Chemical Oxygen Demand,COD,11.9,mg/L
中正橋,Jhongjheng Bridge,花蓮縣,花蓮市,美崙溪流域,美崙溪,121.6119540,23.9803260,312271.50,2652979.46,2015-07-08,生化需氧量,Biochemical Oxygen Demand,BOD5,2.6,mg/L
中正橋,Jhongjheng Bridge,花蓮縣,花蓮市,美崙溪流域,美崙溪,121.6119540,23.9803260,312271.50,2652979.46,2015-07-08,溶氧(電極法),Dissolved Oxygen,DO,4.4,mg/L
中正橋,Jhongjheng Bridge,花蓮縣,花蓮市,美崙溪流域,美崙溪,121.6119540,23.9803260,312271.50,2652979.46,2015-07-08,懸浮固體,Suspended Solid,SS,13.8,mg/L
中正橋,Jhongjheng Bridge,花蓮縣,花蓮市,美崙溪流域,美崙溪,121.6119540,23.9803260,312271.50,2652979.46,2015-07-08,氣溫,Temperature,TMP,31.5,℃
中正橋,Jhongjheng Bridge,花蓮縣,花蓮市,美崙溪流域,美崙溪,121.6119540,23.9803260,312271.50,2652979.46,2015-07-08,導電度,Conductivity,EC,492,μmho/cm25℃
中正橋,Jhongjheng Bridge,花蓮縣,花蓮市,美崙溪流域,美崙溪,121.6119540,23.9803260,312271.50,2652979.46,2015-07-08,酸鹼值,pH,pH,7.6,
中正橋,Jhongjheng Bridge,花蓮縣,花蓮市,美崙溪流域,美崙溪,121.6119540,23.9803260,312271.50,2652979.46,2015-07-08,水溫,Water Temperature,WT,28.0,℃
中正橋,Jhongjheng Bridge,花蓮縣,花蓮市,美崙溪流域,美崙溪,121.6119540,23.9803260,312271.50,2652979.46,2015-07-08,河川污染分類指標,River Pollution Index,RPI,3.5,
新生橋(原為嘉新村),Chiacin Village,花蓮縣,新城鄉,美崙溪流域,美崙溪,121.6083950,24.0094050,311895.39,2656198.46,2015-07-08,大腸桿菌群,Coliform Group,Coliform,36000,CFU/100mL
新生橋(原為嘉新村),Chiacin Village,花蓮縣,新城鄉,美崙溪流域,美崙溪,121.6083950,24.0094050,311895.39,2656198.46,2015-07-08,溶氧飽和度,Dissolved Oxygen Saturation,DOS,54.3,%
新生橋(原為嘉新村),Chiacin Village,花蓮縣,新城鄉,美崙溪流域,美崙溪,121.6083950,24.0094050,311895.39,2656198.46,2015-07-08,氯鹽,Chloride,Cl,-,mg/L
新生橋(原為嘉新村),Chiacin Village,花蓮縣,新城鄉,美崙溪流域,美崙溪,121.6083950,24.0094050,311895.39,2656198.46,2015-07-08,氨氮,NH3-N,NH3-N,2.90,mg/L
新生橋(原為嘉新村),Chiacin Village,花蓮縣,新城鄉,美崙溪流域,美崙溪,121.6083950,24.0094050,311895.39,2656198.46,2015-07-08,化學需氧量,Chemical Oxygen Demand,COD,13.9,mg/L
新生橋(原為嘉新村),Chiacin Village,花蓮縣,新城鄉,美崙溪流域,美崙溪,121.6083950,24.0094050,311895.39,2656198.46,2015-07-08,生化需氧量,Biochemical Oxygen Demand,BOD5,5.8,mg/L
新生橋(原為嘉新村),Chiacin Village,花蓮縣,新城鄉,美崙溪流域,美崙溪,121.6083950,24.0094050,311895.39,2656198.46,2015-07-08,溶氧(電極法),Dissolved Oxygen,DO,4.0,mg/L
新生橋(原為嘉新村),Chiacin Village,花蓮縣,新城鄉,美崙溪流域,美崙溪,121.6083950,24.0094050,311895.39,2656198.46,2015-07-08,懸浮固體,Suspended Solid,SS,31.8,mg/L
新生橋(原為嘉新村),Chiacin Village,花蓮縣,新城鄉,美崙溪流域,美崙溪,121.6083950,24.0094050,311895.39,2656198.46,2015-07-08,氣溫,Temperature,TMP,32.1,℃
新生橋(原為嘉新村),Chiacin Village,花蓮縣,新城鄉,美崙溪流域,美崙溪,121.6083950,24.0094050,311895.39,2656198.46,2015-07-08,導電度,Conductivity,EC,468,μmho/cm25℃
新生橋(原為嘉新村),Chiacin Village,花蓮縣,新城鄉,美崙溪流域,美崙溪,121.6083950,24.0094050,311895.39,2656198.46,2015-07-08,酸鹼值,pH,pH,7.7,
新生橋(原為嘉新村),Chiacin Village,花蓮縣,新城鄉,美崙溪流域,美崙溪,121.6083950,24.0094050,311895.39,2656198.46,2015-07-08,水溫,Water Temperature,WT,30.2,℃
新生橋(原為嘉新村),Chiacin Village,花蓮縣,新城鄉,美崙溪流域,美崙溪,121.6083950,24.0094050,311895.39,2656198.46,2015-07-08,河川污染分類指標,River Pollution Index,RPI,5.3,
玉成橋(原為嘉里二號橋),Chiali No 2 Bridge,花蓮縣,新城鄉,美崙溪流域,美崙溪,121.6049460,24.0168970,311540.97,2657026.72,2015-07-08,大腸桿菌群,Coliform Group,Coliform,48000,CFU/100mL
玉成橋(原為嘉里二號橋),Chiali No 2 Bridge,花蓮縣,新城鄉,美崙溪流域,美崙溪,121.6049460,24.0168970,311540.97,2657026.72,2015-07-08,溶氧飽和度,Dissolved Oxygen Saturation,DOS,135.1,%
玉成橋(原為嘉里二號橋),Chiali No 2 Bridge,花蓮縣,新城鄉,美崙溪流域,美崙溪,121.6049460,24.0168970,311540.97,2657026.72,2015-07-08,氯鹽,Chloride,Cl,-,mg/L
玉成橋(原為嘉里二號橋),Chiali No 2 Bridge,花蓮縣,新城鄉,美崙溪流域,美崙溪,121.6049460,24.0168970,311540.97,2657026.72,2015-07-08,氨氮,NH3-N,NH3-N,0.61,mg/L
玉成橋(原為嘉里二號橋),Chiali No 2 Bridge,花蓮縣,新城鄉,美崙溪流域,美崙溪,121.6049460,24.0168970,311540.97,2657026.72,2015-07-08,化學需氧量,Chemical Oxygen Demand,COD,9.5,mg/L
玉成橋(原為嘉里二號橋),Chiali No 2 Bridge,花蓮縣,新城鄉,美崙溪流域,美崙溪,121.6049460,24.0168970,311540.97,2657026.72,2015-07-08,生化需氧量,Biochemical Oxygen Demand,BOD5,2.3,mg/L
玉成橋(原為嘉里二號橋),Chiali No 2 Bridge,花蓮縣,新城鄉,美崙溪流域,美崙溪,121.6049460,24.0168970,311540.97,2657026.72,2015-07-08,溶氧(電極法),Dissolved Oxygen,DO,9.8,mg/L
玉成橋(原為嘉里二號橋),Chiali No 2 Bridge,花蓮縣,新城鄉,美崙溪流域,美崙溪,121.6049460,24.0168970,311540.97,2657026.72,2015-07-08,懸浮固體,Suspended Solid,SS,10.6,mg/L
玉成橋(原為嘉里二號橋),Chiali No 2 Bridge,花蓮縣,新城鄉,美崙溪流域,美崙溪,121.6049460,24.0168970,311540.97,2657026.72,2015-07-08,氣溫,Temperature,TMP,30.9,℃
玉成橋(原為嘉里二號橋),Chiali No 2 Bridge,花蓮縣,新城鄉,美崙溪流域,美崙溪,121.6049460,24.0168970,311540.97,2657026.72,2015-07-08,導電度,Conductivity,EC,324,μmho/cm25℃
玉成橋(原為嘉里二號橋),Chiali No 2 Bridge,花蓮縣,新城鄉,美崙溪流域,美崙溪,121.6049460,24.0168970,311540.97,2657026.72,2015-07-08,酸鹼值,pH,pH,8.3,
玉成橋(原為嘉里二號橋),Chiali No 2 Bridge,花蓮縣,新城鄉,美崙溪流域,美崙溪,121.6049460,24.0168970,311540.97,2657026.72,2015-07-08,水溫,Water Temperature,WT,30.0,℃
玉成橋(原為嘉里二號橋),Chiali No 2 Bridge,花蓮縣,新城鄉,美崙溪流域,美崙溪,121.6049460,24.0168970,311540.97,2657026.72,2015-07-08,河川污染分類指標,River Pollution Index,RPI,1.5,
水源橋上游,Shueiwui Bridge,花蓮縣,秀林鄉,美崙溪流域,美崙溪,121.5460740,24.0057850,305556.56,2655771.49,2015-07-08,大腸桿菌群,Coliform Group,Coliform,1100,CFU/100mL
水源橋上游,Shueiwui Bridge,花蓮縣,秀林鄉,美崙溪流域,美崙溪,121.5460740,24.0057850,305556.56,2655771.49,2015-07-08,溶氧飽和度,Dissolved Oxygen Saturation,DOS,92.6,%
水源橋上游,Shueiwui Bridge,花蓮縣,秀林鄉,美崙溪流域,美崙溪,121.5460740,24.0057850,305556.56,2655771.49,2015-07-08,氯鹽,Chloride,Cl,-,mg/L
水源橋上游,Shueiwui Bridge,花蓮縣,秀林鄉,美崙溪流域,美崙溪,121.5460740,24.0057850,305556.56,2655771.49,2015-07-08,氨氮,NH3-N,NH3-N,<0.01,mg/L
水源橋上游,Shueiwui Bridge,花蓮縣,秀林鄉,美崙溪流域,美崙溪,121.5460740,24.0057850,305556.56,2655771.49,2015-07-08,化學需氧量,Chemical Oxygen Demand,COD,<4.0,mg/L
水源橋上游,Shueiwui Bridge,花蓮縣,秀林鄉,美崙溪流域,美崙溪,121.5460740,24.0057850,305556.56,2655771.49,2015-07-08,生化需氧量,Biochemical Oxygen Demand,BOD5,<1.0,mg/L
水源橋上游,Shueiwui Bridge,花蓮縣,秀林鄉,美崙溪流域,美崙溪,121.5460740,24.0057850,305556.56,2655771.49,2015-07-08,溶氧(電極法),Dissolved Oxygen,DO,7.7,mg/L
水源橋上游,Shueiwui Bridge,花蓮縣,秀林鄉,美崙溪流域,美崙溪,121.5460740,24.0057850,305556.56,2655771.49,2015-07-08,懸浮固體,Suspended Solid,SS,3.2,mg/L
水源橋上游,Shueiwui Bridge,花蓮縣,秀林鄉,美崙溪流域,美崙溪,121.5460740,24.0057850,305556.56,2655771.49,2015-07-08,氣溫,Temperature,TMP,29.4,℃
水源橋上游,Shueiwui Bridge,花蓮縣,秀林鄉,美崙溪流域,美崙溪,121.5460740,24.0057850,305556.56,2655771.49,2015-07-08,導電度,Conductivity,EC,250,μmho/cm25℃
水源橋上游,Shueiwui Bridge,花蓮縣,秀林鄉,美崙溪流域,美崙溪,121.5460740,24.0057850,305556.56,2655771.49,2015-07-08,酸鹼值,pH,pH,8.1,
水源橋上游,Shueiwui Bridge,花蓮縣,秀林鄉,美崙溪流域,美崙溪,121.5460740,24.0057850,305556.56,2655771.49,2015-07-08,水溫,Water Temperature,WT,23.6,℃
水源橋上游,Shueiwui Bridge,花蓮縣,秀林鄉,美崙溪流域,美崙溪,121.5460740,24.0057850,305556.56,2655771.49,2015-07-08,河川污染分類指標,River Pollution Index,RPI,1.0,
仁里橋,Renli Bridge,花蓮縣,吉安鄉,吉安溪流域,吉安溪,121.5944150,23.9688130,310492.07,2651696.80,2015-07-08,大腸桿菌群,Coliform Group,Coliform,65000,CFU/100mL
仁里橋,Renli Bridge,花蓮縣,吉安鄉,吉安溪流域,吉安溪,121.5944150,23.9688130,310492.07,2651696.80,2015-07-08,溶氧飽和度,Dissolved Oxygen Saturation,DOS,105.2,%
仁里橋,Renli Bridge,花蓮縣,吉安鄉,吉安溪流域,吉安溪,121.5944150,23.9688130,310492.07,2651696.80,2015-07-08,氯鹽,Chloride,Cl,-,mg/L
仁里橋,Renli Bridge,花蓮縣,吉安鄉,吉安溪流域,吉安溪,121.5944150,23.9688130,310492.07,2651696.80,2015-07-08,氨氮,NH3-N,NH3-N,0.11,mg/L
仁里橋,Renli Bridge,花蓮縣,吉安鄉,吉安溪流域,吉安溪,121.5944150,23.9688130,310492.07,2651696.80,2015-07-08,化學需氧量,Chemical Oxygen Demand,COD,5.6,mg/L
仁里橋,Renli Bridge,花蓮縣,吉安鄉,吉安溪流域,吉安溪,121.5944150,23.9688130,310492.07,2651696.80,2015-07-08,生化需氧量,Biochemical Oxygen Demand,BOD5,1.3,mg/L
仁里橋,Renli Bridge,花蓮縣,吉安鄉,吉安溪流域,吉安溪,121.5944150,23.9688130,310492.07,2651696.80,2015-07-08,溶氧(電極法),Dissolved Oxygen,DO,8.6,mg/L
仁里橋,Renli Bridge,花蓮縣,吉安鄉,吉安溪流域,吉安溪,121.5944150,23.9688130,310492.07,2651696.80,2015-07-08,懸浮固體,Suspended Solid,SS,17.1,mg/L
仁里橋,Renli Bridge,花蓮縣,吉安鄉,吉安溪流域,吉安溪,121.5944150,23.9688130,310492.07,2651696.80,2015-07-08,氣溫,Temperature,TMP,28.9,℃
仁里橋,Renli Bridge,花蓮縣,吉安鄉,吉安溪流域,吉安溪,121.5944150,23.9688130,310492.07,2651696.80,2015-07-08,導電度,Conductivity,EC,426,μmho/cm25℃
仁里橋,Renli Bridge,花蓮縣,吉安鄉,吉安溪流域,吉安溪,121.5944150,23.9688130,310492.07,2651696.80,2015-07-08,酸鹼值,pH,pH,8.2,
仁里橋,Renli Bridge,花蓮縣,吉安鄉,吉安溪流域,吉安溪,121.5944150,23.9688130,310492.07,2651696.80,2015-07-08,水溫,Water Temperature,WT,24.3,℃
仁里橋,Renli Bridge,花蓮縣,吉安鄉,吉安溪流域,吉安溪,121.5944150,23.9688130,310492.07,2651696.80,2015-07-08,河川污染分類指標,River Pollution Index,RPI,1.0,
太昌橋,Taichang Bridge,花蓮縣,吉安鄉,吉安溪流域,吉安溪,121.5696260,23.9833060,307962.82,2653291.49,2015-07-08,大腸桿菌群,Coliform Group,Coliform,54000,CFU/100mL
